2024-06-07,41292,ΒΟΕΙΟΣ ΝΩΠΟΣ ΚΙΜΑΣ ΣΤΗΘΟΣ-ΛΑΠΑ ΕΛΛΗΝΙΚΟΣ,10.45
2024-06-07,730927,ΒΟΕΙΟΣ ΝΩΠΟΣ ΚΙΜΑΣ ΣΤΗΘΟΣ - ΛΑΠΑ ΠΟΛΩΝΙΑΣ,8.95
2024-06-07,41010,ΒΟΕΙΟ ΝΩΠΟ ΜΠΟΥΤΙ Α/Ο ΕΛΛΑΣ,14.1
2024-06-07,41938,ΒΟΕΙΟ ΝΩΠΟ ΠΟΝΤΙΚΙ ΕΛΛΑΣ,13.9
2024-06-07,41009,ΒΟΕΙΟ ΝΩΠΗ ΣΠΑΛΑ Α/Ο ΓΑΛΛΙΑΣ,11.95
2024-06-07,41029,ΒΟΕΙΟ ΝΩΠΗ ΕΛΙΑ Α/Ο ΓΑΛΛΙΑΣ,11.95
2024-06-07,869243,ΒΟΕΙΟ ΝΩΠΟ ΧΤΕΝΙ ΓΑΛΛΙΑΣ,12.95
2024-06-07,708424,ΒΟΕΙΟ ΣΠΑΛΟΜΥΤΑ ΝΩΠΗ ΓΑΛΛΙΑΣ,12.95
2024-06-07,41231,ΝΕΑΡΟ ΜΟΣΧΑΡΙ ΝΩΠΟ ΟΣΟΜΠΟΥΚΟ ΟΛΛΑΝΔΙΑΣ,9.95
2024-06-07,719957,ΝΕΑΡΟ ΜΟΣΧΑΡΙ ΝΩΠΗ ΣΠΑΛΟΜΠΡΙΖΟΛΑ Μ/Ο ΟΛΛΑΝΔΙΑΣ,15.4
2024-06-07,700815,ΒΟΕΙΟ ΝΩΠΗ ΣΠΑΛΑ Α/Ο ΠΟΛΩΝΙΑΣ,10.95
2024-06-07,702492,ΒΟΕΙΟ ΝΩΠΟ ΠΟΝΤΙΚΙ ΠΟΛΩΝΙΑΣ,9.75
2024-06-07,70268,ΒΟΕΙΟΣ ΝΩΠΟΣ ΚΙΜΑΣ ΣΤΗΘΟΣ-ΛΑΠΑ ΓΑΛΛΙΑΣ,8.95
2024-06-07,41949,ΒΟΕΙΟ ΝΩΠΟ ΠΟΝΤΙΚΙ ΓΑΛΛΙΑΣ,9.75
2024-06-07,700814,ΒΟΕΙΟ ΝΩΠΗ ΕΛΙΑ Α/Ο ΠΟΛΩΝΙΑΣ,10.95
2024-06-07,708012,ΒΟΕΙΟ ΝΩΠΟ ΜΠΟΥΤΙ ΠΟΛΩΝΙΑΣ,12.95
2024-06-07,713834,ΣΥΚΩΤΙ ΝΕΑΡΟΥ ΜΟΣΧΟΥ ΝΩΠΟ ΟΛΛΑΝΔΙΑΣ,6.8
2024-06-07,731352,ΒΟΕΙΟ ΝΩΠΟ ΧΤΕΝΙ ΕΛΛΑΣ,14.1
2024-06-07,731353,ΒΟΕΙΟ ΝΩΠΟ ΣΠΑΛΟΜΥΤΑ ΕΛΛΑΣ,14.1
2024-06-07,743852,ΧΟΙΡΙΝΗ ΜΠΡΙΖΟΛΑ ΝΩΠΗ   Μ/Ο Α/Δ ΕΛΛΑΣ,7.85
2024-06-07,743853,ΧΟΙΡΙΝΗ ΠΑΝΣΕΤΑ ΝΩΠΗ     Μ/Ο Α/Δ ΕΛΛΑΣ,7.15
2024-06-07,743854,ΧΟΙΡΙΝΟΣ ΛΑΙΜΟΣ Μ/Ο     ΝΩΠΟ ΕΛΛΑΣ,7.35
2024-06-07,743850,ΧΟΙΡΙΝΗ ΝΩΠΗ ΣΠΑΛΑ      Α/Ο Α/Δ ΕΛΛΑΣ,7.85
2024-06-07,743851,ΧΟΙΡΙΝΟ ΜΠΟΥΤΙ Α/Ο      Α/Δ ΝΩΠΟ ΕΛΛΑΣ,8.25
2024-06-07,41126,ΧΟΙΡΙΝΗ ΜΠΡΙΖΟΛΑ ΝΩΠΗ Μ/Ο Α/Δ ΟΛΛΑΝΔΙΑΣ,7.3
2024-06-07,41309,ΧΟΙΡΙΝΟ ΜΠΟΥΤΙ ΝΩΠΟ Α/Ο Α/Δ ΟΛΛΑΝΔΙΑΣ,5.95
2024-06-07,41527,ΧΟΙΡΙΝΟ ΝΩΠΟ ΦΙΛΕΤΟ ΟΛΛΑΝΔΙΑΣ,12.5
2024-06-07,41926,ΧΟΙΡΙΝΗ ΝΩΠΗ ΣΠΑΛΑ Α/Ο Α/Δ ΟΛΛΑΝΔΙΑΣ,7.3
2024-06-07,643664,ΧΟΙΡΙΝΟΣ ΛΑΙΜΟΣ Μ/Ο ΝΩΠΟΣ ΟΛΛΑΝΔΙΑΣ,5.75
2024-06-07,860188,ΧΟΙΡΙΝΗ ΠΑΝΣΕΤΑ ΝΩΠΗ Μ/Ο Α/Δ ΟΛΛΑΝΔΙΑΣ,6.5
2024-06-07,730778,ΧΟΙΡΙΝΗ ΝΩΠΗ ΚΟΝΤΡΑ ΜΕ ΠΑΝΣΕΤΑ Μ/Δ ΟΛΛΑΝΔΙΑΣ,6.65
